word,cityNumber,word_central_lon,word_central_lat,radius,median,shopNumberLessThanMedian,shopNumberLargerThanMedian,largestDistance,avgDistance,word_ratio
juice,13,-3.02958942676624,55.340108901268856,785949.5944172202,201804.43,13,12,785949.59,302056.19,0.28
slices,13,-2.3711606334861433,54.110320584572314,491501.2853106847,368994.3,8,9,541067.37,353317.36,0.12
l bottle,13,-2.053066497238171,53.86386391599191,457909.87066321046,257048.85,7,9,644426.06,295710.59,0.38
pepperoni pizza,13,-2.4347737879708666,54.45464163778496,533528.2722732547,316097.14,10,9,722915.97,327688.24,0.42
milk,13,-2.9571901353079997,53.95519758987949,727129.288186559,351882.25,6,8,727129.29,352275.04,0.14
fish bar,13,-2.2360289017945894,52.557700579612394,531650.716599082,242251.7,10,7,655314.55,311139.71,0.35
tomato ketchup,13,-2.2754198768242144,53.72262327009168,442609.365904671,249694.6,9,9,539616.4,289879.2,0.28
house,13,-1.9766236653104319,53.09462858859969,588016.8739595645,355934.95,8,8,660521.97,345428.17,0.38
orders,13,-2.392164510520709,54.04138322125979,475791.5500117847,369338.67,16,8,709770.75,317950.31,0.54
doner kebab,13,-1.9928628838232225,53.73106850916347,449401.22675272916,240744.26,12,10,779019.74,290540.89,0.32
chilli sauce,13,-2.6946230118003767,54.70573753367728,562654.9459221824,249950.1,9,9,658773.14,281867.74,0.44
selection,13,-2.6185078761985525,52.678565788082,526450.1585249833,239410.79,9,9,627715.7,319535.12,0.28
cocktail,13,-1.4533973880243205,53.41383729411416,526834.4749438483,283409.86,12,9,711007.64,333875.82,0.48
flavour,13,-2.3752340551471027,53.39904780619724,518095.5602938162,361373.8,10,7,598284.85,340368.88,0.18
spices,13,-1.7826768675215832,53.219561266159566,547625.6571361711,358352.19,7,8,641801.02,348549.42,0.33
inch,13,-1.8910124813019722,54.11039966597618,476271.26382742426,231565.58,10,11,715517.63,301031.02,0.43
delivery mins,13,-1.7668826131747057,53.86131060029486,409463.0656216679,235647.32,10,11,645939.08,280908.53,0.43
meat feast pizza,13,-2.4058019507913992,54.22143665601114,379731.56119365024,275499.63,6,8,680938.47,279863.06,0.36
tray,13,-1.796117526085734,53.46074632083621,299897.9449559496,197037.43,11,9,532565.79,218463.18,0.6
restaurant,13,-2.2243621584406092,52.16528023789976,530387.732573923,310551.16,14,9,726098.92,357239.62,0.43
chicken burger meal,12,-2.637100806797908,53.694221171795036,455820.8272120725,254058.92,8,8,549155.85,287010.38,0.25
ltr bottle,12,-1.975181254662757,54.371868459600186,548200.2075232639,308905.08,11,6,665822.17,310990.17,0.41
chips cheese,12,-3.354340856290451,55.218409385250766,697215.8956261254,199629.92,15,8,949958.76,339617.18,0.3
cherry coke,12,-1.658852785112434,53.52482019369323,313893.1320733376,222377.6,10,8,589518.4,244556.0,0.33
chicken pizza,12,-2.6841226753121634,54.543979049873165,395517.2111947434,268762.21,7,8,519211.95,277937.3,0.2
inch pizza,12,-1.819585353707067,54.376435421447304,548033.8610649421,250073.29,9,8,671711.19,287056.95,0.41
jalapeno,12,-2.321110914921307,54.69456727150374,437701.14709472295,289985.94,13,10,557701.8,276595.64,0.26
burger meal,12,-2.323838583781066,53.64927943860521,454839.048099952,229487.67,12,10,548345.97,270056.13,0.32
kids cake,12,-1.8622496460270337,53.36089556848129,549861.2501518907,225002.26,12,6,614257.98,275931.91,0.56
king prawns,12,-2.019579264020799,52.72773494636465,647856.6099600932,258771.04,7,9,726585.91,306990.03,0.38
prices,12,-2.2466897705157516,53.19279350751206,486714.8416281506,323560.22,7,7,867325.97,299828.85,0.43
doner,12,-2.241103717909769,54.05481269919809,478317.1256261853,293130.32,13,7,712353.3,352751.72,0.35
half chicken,12,-3.0503356314390246,55.08134377861574,670429.7644479149,255028.33,19,6,734430.46,344031.48,0.24
doner meat,12,-2.060786255341081,53.76340032213933,441381.2874961966,237234.65,14,9,586195.67,305374.46,0.35
bbq chicken,12,-2.0542054067001096,54.20026500038603,405475.27932808275,247194.67,12,9,520097.34,266415.89,0.48
omelette,12,-2.7095583561188734,53.93243076575049,495334.1322062532,378909.45,9,6,592031.51,335727.54,0.4
family meal,12,-2.2756746411972046,54.15482321945384,458972.3218455504,216007.77,7,7,693131.04,269405.61,0.5
lemon,12,-1.8098440426122833,53.15644867426415,558012.6717096271,337679.42,10,8,652658.72,324084.98,0.44
chicken fillet,12,-3.044629153622944,54.447797016899536,543804.0486245716,300351.04,6,8,685010.95,333544.66,0.14
pasty,12,-1.4527860003656632,52.50441804654591,301064.0701901974,173222.96,12,6,347700.13,170716.99,0.72
service,11,-2.38052295542742,53.23490506483527,628769.0973745566,304706.46,8,8,856079.4,344170.31,0.44
jacket potato,11,-2.0300244360981616,52.51841537144902,448373.6293993772,238557.28,9,7,764375.3,265441.3,0.56
jacket potatoes,11,-2.0502173595405573,52.584581196858196,548018.0461071308,231763.09,8,6,752081.86,280810.34,0.64
quarter pounder cheese burger,11,-2.7481484429982532,54.705417993989236,374880.21412533225,248749.24,7,7,565950.49,259774.74,0.43
cod bites,11,-2.5443308970560947,53.80610367711592,501221.77578564937,245748.53,6,9,717242.51,325126.88,0.2
fish burger,11,-1.772068301546874,53.08714205422576,599409.7354803518,331463.73,7,9,790358.67,294073.88,0.44
site,11,-1.7441512719401369,53.367461810676446,385036.56275358633,150921.48,8,6,504138.01,212017.74,0.64
haggis,11,-3.3594928110575,55.572721710775056,251155.99735245065,183411.68,40,17,396689.07,189124.94,0.82
inch pepperoni,11,-1.7733423226022436,53.845540766809265,408410.83257326286,216210.44,9,10,528031.02,239770.0,0.37
chicken leg,11,-3.5504457815285146,55.201689101016996,694909.7392895949,290689.92,13,7,906199.08,378622.14,0.1
jerrys,11,-2.2402471578108085,54.14467442129739,496416.36842149537,333251.52,8,8,641409.85,339042.37,0.31
inch chicken,11,-2.1103920429918053,54.559464745887055,522827.5407007174,320377.63,9,6,626911.73,307574.34,0.6
nuggets,11,-1.5192335985746215,52.920184388783234,404109.3491423378,163306.08,9,7,541036.54,202453.31,0.69
chicken tikka kebab,11,-1.8839542762454518,53.97803919586976,500751.2514826582,278047.42,11,7,621201.5,308140.99,0.17
mars bar,11,-2.0895309771053556,54.6344632633559,515954.2144353292,340250.79,5,6,882149.16,338877.84,0.36
copyright,11,-2.728316977551533,53.136399872950385,542508.121603038,416201.38,7,7,643973.41,382938.68,0.07
fish chips,11,-1.718162610720347,53.02329733731176,324065.9169816039,102803.74,7,6,634753.31,177629.62,0.77
dog,11,-2.8986950928945223,53.49581314995916,588895.5028313772,265474.54,6,7,719034.7,342157.49,0.31
quarter pounder beef burger,11,-2.4246902402375263,54.46868610178664,556911.7557334015,317995.22,9,8,697816.18,318600.6,0.35
soup,11,-2.003179015182352,53.27643806288298,556432.712996441,323291.73,8,8,656336.11,358399.14,0.38
shop,11,-2.1108617190224512,54.46795971158123,643175.5194075295,217089.98,10,6,851725.39,304131.68,0.69
chicken salad,11,-2.303549618815874,54.24267184852049,465058.0498460365,331292.93,7,6,560063.98,304528.61,0.31
pounder,11,-2.03363617093703,53.33174220334747,395801.4841703053,312458.14,5,6,520046.04,254058.67,0.36
sausage chips,11,-1.7147258557630063,53.32514675351708,392894.3481116102,172300.14,6,8,512585.33,235776.95,0.43
pizza deal,11,-2.7517544004422145,54.87229509511336,482725.6749688347,358533.88,12,6,634427.13,336539.45,0.28
everything,11,-1.8675674826623656,53.40205457465127,504297.9851074307,187743.55,9,6,542871.78,247681.49,0.53
slice,11,-1.9552945350333184,53.68719568593474,473911.69355983584,223326.21,5,9,725565.77,249146.39,0.5
chicken tikka wrap,11,-1.9044035723607438,54.09152893304468,431989.11663218937,228765.91,7,8,479362.31,253255.99,0.47
customers,11,-2.674394682174648,53.34601582025229,632612.4174023803,330804.86,6,9,828620.31,356333.92,0.27
gravy sauce,11,-2.8742697743898207,54.7004018741389,432865.84892674093,274561.96,6,6,455405.34,303475.95,0.25
pizza bread,10,-2.062863025504107,53.41601694122408,504024.37686128623,186550.86,6,6,504024.38,257010.51,0.25
kids sausage meal,10,-2.799864942017503,55.103304018125506,446474.189472558,245676.24,7,6,675864.87,288021.89,0.31
grill,10,-1.9942295485533998,53.74429507030818,440607.4776875622,232845.93,8,6,446982.69,227656.91,0.36
chillies,10,-2.2086749988441063,54.088308034519905,472700.5708227865,338987.98,9,6,707454.22,346099.48,0.13
chips salad,10,-1.7751238977383192,54.15413425283232,291572.7890044075,174653.65,8,6,471727.34,198485.03,0.64
takeaway menu,10,-2.046271590580154,53.52188593262341,513667.80421428086,254475.07,6,6,693536.32,310248.77,0.42
breadcrumbs,10,-2.5872299663506104,54.679721027300154,596299.4765582096,277219.21,8,8,649086.48,298553.76,0.38
cookies,10,-1.6539498239905184,52.89108410823084,307087.87776844524,110393.21,5,11,381278.93,168434.95,0.75
mozzarella cheese,10,-2.44354519049012,54.31137008772431,369775.8634958376,311201.32,9,10,426667.68,273536.27,0.32
favourites,10,-2.112087729836378,53.93735001038837,618442.2742225475,442513.78,5,5,759604.46,397393.87,0.1
cheesecake,10,-2.179354851983767,54.26196246120812,353439.0675294946,254190.88,5,7,519206.67,262538.78,0.42
milkshakes,10,-2.6513448914067785,54.57449974766345,604168.3377947791,268322.48,5,6,784592.49,320842.74,0.36
bread roll,10,-1.6056740493110857,52.713095462596606,387991.0563565576,279291.18,7,13,413563.33,253802.87,0.15
coke bottle,10,-2.0372303733447175,53.95007828059493,449691.93346932944,241887.04,7,6,738372.47,300792.9,0.46
inch margherita,10,-2.1327919120418284,54.131067101992514,308119.9012670412,191288.01,9,8,472106.04,216805.13,0.65
staff,10,-2.2570605496375755,53.48458087404691,676301.3274017096,329037.83,7,7,676301.33,324974.13,0.36
donner burger,10,-2.0387394199277438,53.42765809545116,502601.8974447243,186272.97,14,9,726262.47,299072.78,0.3
street,10,-3.323190366692548,53.080918233235884,865547.4157570272,389724.28,5,7,865547.42,404237.76,0.08
portions,10,-2.0980798724961818,53.85295543374063,591821.9344431353,200474.7,9,7,591821.93,231994.01,0.44
pakora,10,-3.5375661107048693,55.94499562776992,470559.14514948725,253470.33,25,5,684760.5,296145.23,0.83
masala,10,-2.071051529790952,53.441658993363056,525598.1950251962,179931.86,7,6,595154.02,254298.38,0.38
pounder beef burger,10,-2.5696078588676183,54.532790529191836,390800.5673166722,305570.28,7,6,707283.19,308493.13,0.38
fruit shoot,10,-3.139654141873736,54.31914374951971,531463.5707626241,321452.48,5,7,734722.3,352823.99,0.25
ingredients,10,-1.8945910906339163,53.40036855130927,497284.45025064313,370835.85,9,6,501746.09,323795.13,0.33
orange,10,-2.6419090146064548,54.1346705029206,492162.2779726227,351589.08,7,6,685198.27,344931.78,0.38
pitta bread,10,-2.170960713164833,54.49214103445138,518974.31676119554,332336.95,7,5,718538.25,345241.7,0.42
fritter,9,-3.1979297066828862,54.97728122960354,445221.6643729727,389884.86,18,10,657913.5,378387.34,0.04
wine,9,-2.502138016384847,54.11881945212967,549447.4194525197,364068.63,6,10,773704.84,402416.79,0.06
cheesy chips,9,-2.2739888862482314,53.79562558158561,576369.4373415917,236558.01,4,6,601877.51,309965.23,0.3
fish finger,9,-3.002002170421546,53.74445391654585,674421.3024838095,415270.36,4,7,748382.46,424226.61,0.09
supper,9,-3.920501973924259,55.76792555830046,321414.2501833731,174982.6,32,9,477595.93,226174.54,0.85
quarter pounder cheeseburger,9,-2.065796849912369,53.57646497935124,503669.00070105464,351258.06,5,6,570429.39,327185.15,0.18
address,9,-1.9912351580453647,53.395802028865404,520824.36414838873,403369.48,4,5,676105.33,363798.82,0.22
latte,9,-1.8870686119591904,52.770784029446375,416613.461108784,274470.73,4,8,646429.36,284145.63,0.33
vegetable pakora,9,-3.533338668503865,56.0184142802829,306052.7231068383,230745.54,21,5,698036.42,278786.63,0.85
cod fish,9,-2.2081396159867177,53.44225164774287,374127.51193479734,180664.03,4,9,374127.51,191804.68,0.54
chicken nuggets chips,9,-2.5638186589643333,53.94613890641332,457965.7078375174,290750.81,4,5,740807.54,319148.8,0.33
fritters,9,-3.599767057456422,55.44306178966666,598004.2503959292,389984.11,15,5,832094.28,402395.38,0.65
funghi,9,-2.2004831507115665,54.81863859589106,247986.6654123981,117539.13,7,7,247986.67,139366.94,0.71
chicken meal,9,-2.640455605953309,53.75025953998564,398880.6285268446,259833.53,7,6,613679.69,285783.15,0.38
person,9,-2.0201686395112324,53.14085967941873,468065.75995616807,294210.89,5,6,633942.4,287419.06,0.45
chicken meat,9,-1.6892064726320757,52.71441447558866,278226.737020769,76754.19,18,9,387832.73,145314.06,0.89
diet coke bottle,9,-2.554931607668056,54.36540640321097,377968.23780460615,307549.67,6,6,536399.88,278648.88,0.42
pounder cheese burger,9,-2.6865488225691485,54.43177957447945,329135.42963076115,195536.91,6,6,400857.16,235671.02,0.5
service times,9,-1.8309681287055213,53.85646723983269,524447.7993326666,232581.69,8,7,524447.8,256655.72,0.27
price,9,-2.5144434633859536,53.48369009450626,484872.19901225023,433444.82,6,6,663416.43,345104.59,0.42
family,9,-1.7788256106507185,53.07165095435765,638130.3054533149,350619.68,6,5,714183.88,356330.83,0.55
seafood pizza,9,-1.7601716577594764,53.54223916868833,534715.8670921919,235059.32,5,6,705821.65,327717.36,0.45
cheddar cheese,9,-3.018602921819558,54.738857764912076,680970.0949424691,309531.53,8,5,868163.64,355547.3,0.23
facebook,9,-1.3801249331415646,53.22581569971566,375634.1923285311,151320.3,7,5,651400.46,247519.34,0.67
burger chips,9,-2.7777438308575433,52.965377455028865,464571.8854773947,274810.71,5,6,578306.08,308305.54,0.09
fishcakes,9,-2.571799708074327,54.324702148664635,587538.0619538168,377044.04,4,7,739999.88,380299.38,0.18
chicken goujons,9,-3.932322345411406,55.51681839902287,423902.1954823716,217221.08,4,10,759951.46,271303.74,0.29
ribs,9,-2.3821072477210503,53.289226724941884,364977.5796241936,310060.13,7,5,481658.81,250272.04,0.58
tuna salad,9,-1.6220753536407386,53.61754706671098,325030.03638355155,212431.19,4,6,483151.27,216056.15,0.3
doner wrap,9,-2.299699223111151,53.7916182789958,429360.40185384336,271063.6,10,6,526386.77,304516.36,0.19
inch meat feast,9,-1.9599682204423625,53.869882876179126,293732.2519508423,214374.41,8,7,518685.33,227540.33,0.53
chicken bites,9,-2.021612921436529,54.007264059985125,437252.83597553865,193949.2,5,5,728753.38,270968.03,0.4
strips,9,-1.9305996123347438,53.076873217527435,527901.0400573681,350271.66,4,7,527901.04,346851.05,0.09
peppers onions,9,-3.0607446645023386,54.41448919627508,395476.0503237805,312054.81,5,7,587481.16,326442.13,0.25
mushroom pizza,9,-2.724814683229201,54.7698553665373,476808.0701216443,297827.39,4,5,791278.94,368921.86,0.22
vegetables,9,-2.525598105489369,54.42581069492746,507829.8747004415,307662.66,7,5,687831.53,334254.43,0.25
phone,9,-1.7110077923202873,53.85342070529794,465670.1663592032,240345.54,5,5,766059.64,315888.1,0.3
lamb donner kebab,9,-1.7116977118500794,52.88120542464804,587436.075471118,96928.27,5,5,828677.64,259675.59,0.6
kids chicken,9,-2.8942190370007763,52.85521882271882,468707.9389207635,186509.12,4,5,594371.11,255389.57,0.44
name,9,-1.5910498567817004,53.4249887345447,396500.07849962125,282025.63,4,5,518061.88,280485.77,0.22
rubicon mango,9,-1.8449641508643886,53.84020323540902,306134.547519204,180636.18,7,7,597738.32,206469.15,0.5
vimto l,9,-2.77897795087139,54.415754078183284,400488.4692002203,326439.87,6,11,681902.29,335950.35,0.18
taste,9,-2.317101313786567,53.23306135742777,531146.430248851,176464.46,7,9,531146.43,266058.05,0.44
dish,9,-2.6917910331859782,54.30762618005321,364278.02665377746,324771.21,5,8,424439.66,292932.92,0.23
salad wrap,9,-2.681124082698264,54.020215053473,397924.8636633407,262117.88,4,6,660338.04,314132.71,0.2
page,9,-2.561824074924642,53.14778913140395,553746.7390174718,357555.39,9,5,867266.69,353569.59,0.36
jalapeno peppers,8,-2.0731409382782386,54.10210330278799,473091.33731765434,370278.41,4,4,599362.09,364114.85,0.13
bacon burger,8,-2.565984461776492,54.24625038528447,338905.41101580445,216447.09,5,4,523999.28,252592.32,0.56
spit,8,-0.3965195494649426,52.487492762946985,333789.89143606584,184290.86,4,4,603176.6,222339.5,0.38
people,8,-2.428079642724911,54.30832670604176,368740.38311440527,192295.64,4,5,810258.18,292194.29,0.33
offer,8,-2.172599748489417,54.54827251660791,387793.8399403706,216121.73,4,5,573766.81,253227.25,0.44
kids fish bites,8,-2.0033122869196407,54.329596310606114,389757.55306817987,175249.68,5,4,439684.74,235457.97,0.56
chilli dip,8,-2.6450419794269444,54.404523375017725,336001.5177996063,287786.48,4,6,543162.07,264409.45,0.3
coca cola,8,-2.808983582638951,55.15277265224215,455672.39251482184,293097.47,8,6,742551.78,331947.87,0.07
inch bread,8,-2.0931078371703116,54.246446027114196,263979.19434789236,193031.24,7,6,329656.85,199074.16,0.54
relish,8,-2.973426838472902,53.37846775376862,519082.03927809733,376747.11,6,6,598394.73,371192.65,0.25
pizza meal,8,-2.58958161364209,54.002685370255875,483078.23866361444,353787.55,5,4,620597.41,347997.4,0.11
variety,8,-1.6020563801844556,52.53734047270024,573428.3392454449,217800.37,4,5,573428.34,257516.94,0.22
bru,8,-3.541296268865239,55.93407226502463,292013.4014515054,219186.03,31,6,682927.3,268852.95,0.84
award,8,-1.825500148846618,53.34823308053913,512983.05586796184,245555.55,6,5,512983.06,259332.77,0.45
nuts,8,-2.3387290367138394,53.41124311181522,364598.3648619699,317393.45,8,4,504854.71,279744.82,0.58
chicken pakora,8,-3.3448556007001415,55.89132070681637,288008.9064311139,164783.83,9,6,666766.35,216233.83,0.8
lemonade,8,-2.946302559545322,54.874534259029105,336842.50591519894,251486.85,8,5,700395.3,303084.65,0.23
quarter pounder chicken burger,8,-1.9019078610880922,54.09032296305325,415981.82553898386,210004.3,7,5,490640.67,242819.18,0.42
cheese chips,8,-2.380462351648491,54.38933810037289,396802.03901091946,167346.43,4,4,584872.38,250936.88,0.5
childrens meals,8,-3.071166385937449,52.13099632569408,473898.09808841697,342280.48,4,5,556946.38,348655.13,0.11
size,8,-2.902443432158274,54.21965014797859,344104.88701089297,213973.96,4,5,503479.33,241987.15,0.56
topping,8,-2.545014326096837,55.06082665159905,427899.2506743595,264876.33,5,5,490763.32,273534.85,0.3
fruit,8,-2.2567564688326063,53.14583638118523,513732.88490371197,329485.91,4,4,778852.24,345815.6,0.13
touch,8,-2.7574707036474546,54.73901277725289,667607.4695688536,246444.98,4,5,667607.47,291011.79,0.33
