word,coordinations
master,"51.51279,-0.09184 51.51279,-0.09184 "
too,"53.79648,-1.54785 53.79648,-1.54785 54.77560,-1.58374 53.79391,-1.75206 53.00415,-2.18538 53.48095,-2.23743 53.41058,-2.97794 50.15201,-5.06654 54.58333,-5.93333 "
tonja,"54.90465,-1.38222 "
tangy,"51.51279,-0.09184 53.7446,-0.33525 52.6386,-1.13169 53.79648,-1.54785 52.48142,-1.89983 56.46913,-2.97489 55.45862,-4.62849 "
inferno,"54.57309,-1.23258 54.90465,-1.38222 54.90465,-1.38222 54.77560,-1.58374 54.77560,-1.58374 54.77560,-1.58374 54.97328,-1.61396 54.97328,-1.61396 54.97328,-1.61396 54.97328,-1.61396 52.48142,-1.89983 54.89228,-2.93206 55.86515,-4.25763 "
john,"54.77560,-1.58374 52.48142,-1.89983 51.62125,-3.94490 "
bitter,"51.51279,-0.09184 52.9536,-1.15047 52.9536,-1.15047 53.38297,-1.4659 53.79648,-1.54785 51.45523,-2.59665 51.48,-3.18 "
gabriel,"52.48142,-1.89983 "
flamethrower,"52.48142,-1.89983 "
tripple,"52.48142,-1.89983 "
kiwi,"55.07216,-3.60218 "
nibbl,"52.48142,-1.89983 "
licious,"53.00415,-2.18538 "
collapse,"52.9536,-1.15047 52.9536,-1.15047 53.79391,-1.75206 "
glengettie,"51.48,-3.18 "
arancia,"55.95206,-3.19648 "
quattro,"53.79648,-1.54785 53.79648,-1.54785 54.97328,-1.61396 55.95206,-3.19648 55.95206,-3.19648 55.95206,-3.19648 55.95206,-3.19648 55.07216,-3.60218 55.07216,-3.60218 55.86515,-4.25763 55.45862,-4.62849 "
signup,"51.51279,-0.09184 "
pimms,"51.51279,-0.09184 "
serve,"51.51279,-0.09184 52.9536,-1.15047 53.79648,-1.54785 53.79391,-1.75206 53.79391,-1.75206 53.48095,-2.23743 53.48095,-2.23743 51.48,-3.18 50.15201,-5.06654 50.15201,-5.06654 50.15201,-5.06654 54.58333,-5.93333 "
took,"53.7446,-0.33525 53.79391,-1.75206 53.48095,-2.23743 50.15201,-5.06654 "
promise,"51.45523,-2.59665 50.37771,-4.14082 "
goonline,"51.48,-3.18 "
lowes,"51.48,-3.18 51.48,-3.18 "
western,"55.86515,-4.25763 55.86515,-4.25763 "
cereal,"54.89228,-2.93206 "
hazelnut,"51.51279,-0.09184 54.89228,-2.93206 "
dimasoft,"54.97328,-1.61396 "
praline,"51.51279,-0.09184 "
brushed,"54.89228,-2.93206 "
langoustin,"57.47908,-4.22398 "
character,"53.79648,-1.54785 55.95206,-3.19648 "
tex,"52.48142,-1.89983 53.00415,-2.18538 "
trek,"53.79391,-1.75206 "
haddockhussplaicecodskatescampiroefishcake,"50.83333,0.13333 "
target,"53.79391,-1.75206 "
surrounding,"53.79391,-1.75206 51.48,-3.18 51.48,-3.18 50.15201,-5.06654 "
hike,"53.79391,-1.75206 "
bindi,"53.79648,-1.54785 "
enabled,"54.97328,-1.61396 53.48095,-2.23743 "
rate,"53.79648,-1.54785 53.79648,-1.54785 54.97328,-1.61396 53.79391,-1.75206 51.45523,-2.59665 54.58333,-5.93333 "
medley,"53.7446,-0.33525 "
final,"53.79391,-1.75206 55.95206,-3.19648 "
preparation,"52.9536,-1.15047 52.9536,-1.15047 52.40656,-1.51217 53.79648,-1.54785 53.79391,-1.75206 "
infoboard,"53.79648,-1.54785 "
didn,"55.95206,-3.19648 "
fabulous,"50.15201,-5.06654 "
flame,"52.9536,-1.15047 53.48095,-2.23743 56.46913,-2.97489 56.46913,-2.97489 53.41058,-2.97794 55.95206,-3.19648 55.86515,-4.25763 52.63220,1.28925 "
friend,"53.79648,-1.54785 52.48142,-1.89983 54.58333,-5.93333 "
ancora,"53.79648,-1.54785 "
minut,"51.51279,-0.09184 52.6386,-1.13169 52.9536,-1.15047 52.9536,-1.15047 54.97328,-1.61396 54.58333,-5.93333 50.83333,0.13333 "
feeling,"52.9536,-1.15047 52.9536,-1.15047 52.9536,-1.15047 "
perilla,"50.37771,-4.14082 "
loch,"51.48,-3.18 55.95206,-3.19648 "
supplement,"50.15201,-5.06654 "
mini,"53.7446,-0.33525 52.6386,-1.13169 52.6386,-1.13169 52.6386,-1.13169 52.6386,-1.13169 52.6386,-1.13169 52.9536,-1.15047 52.9536,-1.15047 52.9536,-1.15047 52.9536,-1.15047 54.57309,-1.23258 53.38297,-1.4659 53.38297,-1.4659 53.38297,-1.4659 52.40656,-1.51217 52.40656,-1.51217 52.40656,-1.51217 52.40656,-1.51217 53.79648,-1.54785 53.79648,-1.54785 54.77560,-1.58374 54.77560,-1.58374 54.97328,-1.61396 54.97328,-1.61396 53.79391,-1.75206 53.79391,-1.75206 52.48142,-1.89983 52.48142,-1.89983 52.48142,-1.89983 52.48142,-1.89983 52.48142,-1.89983 52.48142,-1.89983 52.48142,-1.89983 53.00415,-2.18538 53.00415,-2.18538 53.00415,-2.18538 53.00415,-2.18538 53.48095,-2.23743 54.89228,-2.93206 54.89228,-2.93206 53.41058,-2.97794 53.41058,-2.97794 51.48,-3.18 55.95206,-3.19648 55.95206,-3.19648 55.95206,-3.19648 55.95206,-3.19648 50.71936,-3.53271 55.07216,-3.60218 57.47908,-4.22398 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 55.45862,-4.62849 54.58333,-5.93333 54.58333,-5.93333 52.20765,0.13200 "
beastly,"54.58333,-5.93333 "
cumberland,"54.32822,-2.74565 54.66411,-2.75257 54.66411,-2.75257 54.66411,-2.75257 54.89228,-2.93206 54.89228,-2.93206 54.89228,-2.93206 54.89228,-2.93206 55.95206,-3.19648 "
sorrento,"51.51279,-0.09184 54.57309,-1.23258 54.97328,-1.61396 55.07216,-3.60218 "
sidwell,"50.71936,-3.53271 "
exploring,"52.40656,-1.51217 "
quench,"52.40656,-1.51217 "
boston,"50.15201,-5.06654 "
marnier,"51.48,-3.18 "
modern,"51.51279,-0.09184 51.51279,-0.09184 53.79648,-1.54785 53.79648,-1.54785 55.86515,-4.25763 50.15201,-5.06654 50.15201,-5.06654 "
skinless,"51.51279,-0.09184 54.90465,-1.38222 54.77560,-1.58374 54.77560,-1.58374 54.97328,-1.61396 54.97328,-1.61396 51.48,-3.18 "
mine,"52.40656,-1.51217 "
ginger,"51.51279,-0.09184 51.51279,-0.09184 51.51279,-0.09184 52.6386,-1.13169 52.6386,-1.13169 52.9536,-1.15047 52.9536,-1.15047 53.79648,-1.54785 54.77560,-1.58374 54.97328,-1.61396 54.97328,-1.61396 52.48142,-1.89983 53.41058,-2.97794 53.41058,-2.97794 53.41058,-2.97794 53.41058,-2.97794 51.48,-3.18 55.95206,-3.19648 50.71936,-3.53271 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 55.45862,-4.62849 52.20765,0.13200 "
ciroc,"55.95206,-3.19648 "
seed,"52.6386,-1.13169 51.45523,-2.59665 54.32822,-2.74565 54.89228,-2.93206 56.46913,-2.97489 "
manner,"50.15201,-5.06654 "
lunchtime,"52.9536,-1.15047 53.79648,-1.54785 53.79391,-1.75206 53.79391,-1.75206 54.66411,-2.75257 55.07216,-3.60218 55.07216,-3.60218 55.86515,-4.25763 55.45862,-4.62849 54.58333,-5.93333 54.58333,-5.93333 52.05834,1.15472 "
hotdog,"54.58333,-5.93333 "
seen,"53.7446,-0.33525 "
tyskie,"55.95206,-3.19648 "
mint,"51.51279,-0.09184 51.51279,-0.09184 52.6386,-1.13169 52.6386,-1.13169 52.9536,-1.15047 52.9536,-1.15047 52.9536,-1.15047 52.9536,-1.15047 52.9536,-1.15047 52.9536,-1.15047 52.9536,-1.15047 53.38297,-1.4659 52.40656,-1.51217 53.79648,-1.54785 54.77560,-1.58374 54.77560,-1.58374 54.77560,-1.58374 54.97328,-1.61396 54.97328,-1.61396 53.79391,-1.75206 53.79391,-1.75206 52.48142,-1.89983 52.48142,-1.89983 52.48142,-1.89983 52.48142,-1.89983 53.00415,-2.18538 53.48095,-2.23743 56.46913,-2.97489 55.95206,-3.19648 55.95206,-3.19648 55.95206,-3.19648 50.71936,-3.53271 55.07216,-3.60218 51.62125,-3.94490 57.47908,-4.22398 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 "
brighton,"50.83333,0.13333 50.83333,0.13333 "
relatively,"56.46913,-2.97489 "
allergenic,"54.90465,-1.38222 "
traditionally,"51.51279,-0.09184 51.51279,-0.09184 54.90465,-1.38222 "
genuine,"53.79648,-1.54785 "
rizza,"56.46913,-2.97489 "
ypu,"53.48095,-2.23743 "
harper,"53.79648,-1.54785 "
maxs,"57.47908,-4.22398 "
responsible,"53.79391,-1.75206 "
corbie,"55.95206,-3.19648 "
bengal,"52.6386,-1.13169 "
bulldog,"53.79648,-1.54785 "
recommended,"53.79391,-1.75206 51.48,-3.18 55.95206,-3.19648 51.62125,-3.94490 50.15201,-5.06654 "
client,"52.40656,-1.51217 "
luxury,"53.48095,-2.23743 54.66411,-2.75257 55.07216,-3.60218 52.63220,1.28925 "
wedchoose,"54.58333,-5.93333 "
perlage,"51.51279,-0.09184 "
magnum,"52.9536,-1.15047 53.79648,-1.54785 54.77560,-1.58374 54.77560,-1.58374 "
hollandaise,"53.79391,-1.75206 55.95206,-3.19648 "
davidson,"55.95206,-3.19648 "
pupled,"52.6386,-1.13169 "
even,"52.9536,-1.15047 53.79648,-1.54785 54.97328,-1.61396 54.89228,-2.93206 53.41058,-2.97794 50.15201,-5.06654 50.15201,-5.06654 50.15201,-5.06654 "
gravy,"51.51279,-0.09184 51.51279,-0.09184 51.51279,-0.09184 53.7446,-0.33525 53.7446,-0.33525 53.7446,-0.33525 53.7446,-0.33525 52.6386,-1.13169 52.6386,-1.13169 52.6386,-1.13169 52.6386,-1.13169 52.6386,-1.13169 52.6386,-1.13169 52.6386,-1.13169 52.9536,-1.15047 52.9536,-1.15047 52.9536,-1.15047 52.9536,-1.15047 52.9536,-1.15047 52.9536,-1.15047 52.9536,-1.15047 52.9536,-1.15047 52.9536,-1.15047 52.9536,-1.15047 52.9536,-1.15047 54.57309,-1.23258 54.57309,-1.23258 54.90465,-1.38222 54.90465,-1.38222 54.90465,-1.38222 53.38297,-1.4659 53.38297,-1.4659 53.38297,-1.4659 53.38297,-1.4659 53.38297,-1.4659 52.40656,-1.51217 52.40656,-1.51217 52.40656,-1.51217 52.40656,-1.51217 53.79648,-1.54785 53.79648,-1.54785 53.79648,-1.54785 53.79648,-1.54785 53.79648,-1.54785 53.79648,-1.54785 53.79648,-1.54785 53.79648,-1.54785 54.77560,-1.58374 54.77560,-1.58374 54.77560,-1.58374 54.77560,-1.58374 54.77560,-1.58374 54.77560,-1.58374 54.97328,-1.61396 54.97328,-1.61396 54.97328,-1.61396 54.97328,-1.61396 54.97328,-1.61396 54.97328,-1.61396 54.97328,-1.61396 53.79391,-1.75206 53.79391,-1.75206 53.79391,-1.75206 53.79391,-1.75206 53.79391,-1.75206 53.79391,-1.75206 52.48142,-1.89983 52.48142,-1.89983 52.48142,-1.89983 52.48142,-1.89983 57.14369,-2.09814 57.14369,-2.09814 53.00415,-2.18538 53.00415,-2.18538 53.00415,-2.18538 53.00415,-2.18538 53.00415,-2.18538 53.00415,-2.18538 53.48095,-2.23743 53.48095,-2.23743 53.48095,-2.23743 53.48095,-2.23743 53.48095,-2.23743 53.48095,-2.23743 51.45523,-2.59665 51.45523,-2.59665 51.45523,-2.59665 51.45523,-2.59665 54.32822,-2.74565 54.66411,-2.75257 54.66411,-2.75257 54.66411,-2.75257 54.89228,-2.93206 54.89228,-2.93206 54.89228,-2.93206 54.89228,-2.93206 56.46913,-2.97489 56.46913,-2.97489 56.46913,-2.97489 53.41058,-2.97794 53.41058,-2.97794 53.41058,-2.97794 53.41058,-2.97794 53.41058,-2.97794 51.48,-3.18 51.48,-3.18 51.48,-3.18 51.48,-3.18 51.48,-3.18 51.48,-3.18 51.48,-3.18 51.48,-3.18 55.95206,-3.19648 55.95206,-3.19648 55.95206,-3.19648 55.95206,-3.19648 55.95206,-3.19648 55.95206,-3.19648 55.95206,-3.19648 50.71936,-3.53271 55.07216,-3.60218 55.07216,-3.60218 55.07216,-3.60218 51.62125,-3.94490 51.62125,-3.94490 50.37771,-4.14082 57.47908,-4.22398 57.47908,-4.22398 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 55.45862,-4.62849 55.45862,-4.62849 55.45862,-4.62849 50.15201,-5.06654 50.15201,-5.06654 50.15201,-5.06654 54.58333,-5.93333 54.58333,-5.93333 54.58333,-5.93333 54.58333,-5.93333 54.58333,-5.93333 54.58333,-5.93333 54.99620,-7.30237 50.83333,0.13333 50.83333,0.13333 50.83333,0.13333 52.05834,1.15472 52.63220,1.28925 "
philadelphia,"55.86515,-4.25763 "
classy,"53.79648,-1.54785 "
vermicelli,"53.41058,-2.97794 53.41058,-2.97794 53.41058,-2.97794 53.41058,-2.97794 50.71936,-3.53271 52.20765,0.13200 "
mother,"53.79391,-1.75206 "
what,"53.7446,-0.33525 52.9536,-1.15047 52.9536,-1.15047 52.9536,-1.15047 52.9536,-1.15047 52.9536,-1.15047 54.57309,-1.23258 52.40656,-1.51217 53.79648,-1.54785 53.79648,-1.54785 54.77560,-1.58374 54.97328,-1.61396 54.97328,-1.61396 54.97328,-1.61396 53.79391,-1.75206 53.79391,-1.75206 53.79391,-1.75206 53.79391,-1.75206 53.79391,-1.75206 52.48142,-1.89983 52.48142,-1.89983 57.14369,-2.09814 53.00415,-2.18538 53.00415,-2.18538 54.89228,-2.93206 54.89228,-2.93206 54.89228,-2.93206 54.89228,-2.93206 56.46913,-2.97489 56.46913,-2.97489 51.48,-3.18 55.07216,-3.60218 55.07216,-3.60218 55.86515,-4.25763 50.15201,-5.06654 52.20765,0.13200 52.63220,1.28925 "
mashed,"51.51279,-0.09184 54.97328,-1.61396 53.79391,-1.75206 53.48095,-2.23743 55.95206,-3.19648 55.86515,-4.25763 "
victoria,"51.51279,-0.09184 "
kelly,"52.6386,-1.13169 "
regular,"51.51279,-0.09184 51.51279,-0.09184 51.51279,-0.09184 52.6386,-1.13169 52.6386,-1.13169 52.6386,-1.13169 52.6386,-1.13169 52.6386,-1.13169 52.6386,-1.13169 52.9536,-1.15047 52.9536,-1.15047 52.9536,-1.15047 52.9536,-1.15047 53.38297,-1.4659 53.38297,-1.4659 53.38297,-1.4659 53.38297,-1.4659 53.38297,-1.4659 52.40656,-1.51217 52.40656,-1.51217 52.40656,-1.51217 53.79648,-1.54785 53.79648,-1.54785 53.79648,-1.54785 53.79648,-1.54785 53.79648,-1.54785 53.79648,-1.54785 53.79648,-1.54785 53.79648,-1.54785 54.77560,-1.58374 54.77560,-1.58374 54.77560,-1.58374 54.97328,-1.61396 54.97328,-1.61396 54.97328,-1.61396 54.97328,-1.61396 54.97328,-1.61396 54.97328,-1.61396 53.79391,-1.75206 53.79391,-1.75206 53.79391,-1.75206 53.79391,-1.75206 53.79391,-1.75206 53.79391,-1.75206 52.48142,-1.89983 52.48142,-1.89983 52.48142,-1.89983 52.48142,-1.89983 52.48142,-1.89983 53.00415,-2.18538 53.00415,-2.18538 53.00415,-2.18538 53.48095,-2.23743 53.48095,-2.23743 53.48095,-2.23743 53.48095,-2.23743 53.48095,-2.23743 54.66411,-2.75257 54.66411,-2.75257 56.46913,-2.97489 56.46913,-2.97489 56.46913,-2.97489 56.46913,-2.97489 53.41058,-2.97794 53.41058,-2.97794 53.41058,-2.97794 53.41058,-2.97794 51.48,-3.18 51.48,-3.18 55.95206,-3.19648 55.95206,-3.19648 55.95206,-3.19648 55.95206,-3.19648 55.95206,-3.19648 55.95206,-3.19648 50.71936,-3.53271 51.62125,-3.94490 50.37771,-4.14082 50.37771,-4.14082 57.47908,-4.22398 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 55.45862,-4.62849 54.58333,-5.93333 52.20765,0.13200 52.20765,0.13200 52.05834,1.15472 "
germany,"51.51279,-0.09184 53.79648,-1.54785 "
cornwall,"52.9536,-1.15047 52.9536,-1.15047 50.37771,-4.14082 50.15201,-5.06654 50.15201,-5.06654 "
plenty,"53.79391,-1.75206 53.48095,-2.23743 50.15201,-5.06654 "
couscous,"54.89228,-2.93206 "
puttanesca,"55.07216,-3.60218 "
marie,"51.51279,-0.09184 53.79648,-1.54785 53.79391,-1.75206 55.07216,-3.60218 55.07216,-3.60218 55.07216,-3.60218 52.63220,1.28925 "
subtotal,"51.48,-3.18 51.48,-3.18 "
jean,"53.79648,-1.54785 "
grave,"57.14369,-2.09814 "
sub,"54.90465,-1.38222 53.79648,-1.54785 54.58333,-5.93333 54.58333,-5.93333 "
zealand,"51.51279,-0.09184 53.79648,-1.54785 "
wispa,"55.86515,-4.25763 55.86515,-4.25763 "
don,"52.6386,-1.13169 52.6386,-1.13169 52.6386,-1.13169 52.6386,-1.13169 52.9536,-1.15047 52.9536,-1.15047 52.9536,-1.15047 52.9536,-1.15047 52.9536,-1.15047 52.9536,-1.15047 52.9536,-1.15047 54.57309,-1.23258 53.38297,-1.4659 53.38297,-1.4659 52.40656,-1.51217 52.40656,-1.51217 52.40656,-1.51217 53.79648,-1.54785 53.79648,-1.54785 53.79648,-1.54785 53.79648,-1.54785 54.77560,-1.58374 54.77560,-1.58374 54.77560,-1.58374 54.77560,-1.58374 54.77560,-1.58374 54.77560,-1.58374 54.97328,-1.61396 54.97328,-1.61396 53.79391,-1.75206 53.79391,-1.75206 53.79391,-1.75206 53.79391,-1.75206 52.48142,-1.89983 52.48142,-1.89983 52.48142,-1.89983 52.48142,-1.89983 52.48142,-1.89983 52.48142,-1.89983 52.48142,-1.89983 57.14369,-2.09814 53.00415,-2.18538 53.00415,-2.18538 53.00415,-2.18538 53.00415,-2.18538 53.48095,-2.23743 53.48095,-2.23743 51.45523,-2.59665 51.45523,-2.59665 54.89228,-2.93206 54.89228,-2.93206 54.89228,-2.93206 56.46913,-2.97489 56.46913,-2.97489 53.41058,-2.97794 53.41058,-2.97794 53.41058,-2.97794 51.48,-3.18 55.95206,-3.19648 55.95206,-3.19648 55.95206,-3.19648 55.95206,-3.19648 55.95206,-3.19648 50.71936,-3.53271 50.71936,-3.53271 55.07216,-3.60218 55.07216,-3.60218 51.62125,-3.94490 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 50.15201,-5.06654 50.15201,-5.06654 54.58333,-5.93333 54.58333,-5.93333 52.20765,0.13200 52.20765,0.13200 50.83333,0.13333 52.63220,1.28925 "
observation,"51.51279,-0.09184 "
coppa,"55.95206,-3.19648 "
dom,"55.95206,-3.19648 50.15201,-5.06654 "
grove,"51.51279,-0.09184 "
doc,"51.51279,-0.09184 55.95206,-3.19648 "
punjabi,"52.6386,-1.13169 52.6386,-1.13169 53.79648,-1.54785 56.46913,-2.97489 55.45862,-4.62849 "
dog,"53.7446,-0.33525 52.6386,-1.13169 54.77560,-1.58374 53.79391,-1.75206 52.48142,-1.89983 57.14369,-2.09814 53.00415,-2.18538 53.00415,-2.18538 53.48095,-2.23743 54.66411,-2.75257 54.89228,-2.93206 53.41058,-2.97794 51.62125,-3.94490 55.86515,-4.25763 54.58333,-5.93333 54.58333,-5.93333 54.58333,-5.93333 54.58333,-5.93333 50.83333,0.13333 "
cps,"51.48,-3.18 51.48,-3.18 "
curie,"53.79391,-1.75206 "
reputation,"53.7446,-0.33525 53.38297,-1.4659 53.79391,-1.75206 51.48,-3.18 "
tech,"51.62125,-3.94490 "
pineapple,"51.51279,-0.09184 51.51279,-0.09184 51.51279,-0.09184 52.6386,-1.13169 52.6386,-1.13169 52.6386,-1.13169 52.6386,-1.13169 52.6386,-1.13169 52.6386,-1.13169 52.9536,-1.15047 52.9536,-1.15047 52.9536,-1.15047 52.9536,-1.15047 52.9536,-1.15047 52.9536,-1.15047 52.9536,-1.15047 52.9536,-1.15047 54.57309,-1.23258 54.57309,-1.23258 54.90465,-1.38222 54.90465,-1.38222 54.90465,-1.38222 53.38297,-1.4659 53.38297,-1.4659 52.40656,-1.51217 52.40656,-1.51217 52.40656,-1.51217 52.40656,-1.51217 53.79648,-1.54785 53.79648,-1.54785 53.79648,-1.54785 53.79648,-1.54785 54.77560,-1.58374 54.77560,-1.58374 54.77560,-1.58374 54.77560,-1.58374 54.77560,-1.58374 54.77560,-1.58374 54.97328,-1.61396 54.97328,-1.61396 54.97328,-1.61396 54.97328,-1.61396 54.97328,-1.61396 54.97328,-1.61396 54.97328,-1.61396 53.79391,-1.75206 53.79391,-1.75206 53.79391,-1.75206 52.48142,-1.89983 52.48142,-1.89983 52.48142,-1.89983 52.48142,-1.89983 52.48142,-1.89983 52.48142,-1.89983 52.48142,-1.89983 57.14369,-2.09814 57.14369,-2.09814 53.00415,-2.18538 53.00415,-2.18538 53.00415,-2.18538 53.48095,-2.23743 51.45523,-2.59665 54.66411,-2.75257 54.89228,-2.93206 54.89228,-2.93206 54.89228,-2.93206 54.89228,-2.93206 56.46913,-2.97489 56.46913,-2.97489 56.46913,-2.97489 56.46913,-2.97489 56.46913,-2.97489 53.41058,-2.97794 53.41058,-2.97794 53.41058,-2.97794 53.41058,-2.97794 51.48,-3.18 51.48,-3.18 51.48,-3.18 51.48,-3.18 51.48,-3.18 51.48,-3.18 55.95206,-3.19648 55.95206,-3.19648 55.95206,-3.19648 55.95206,-3.19648 55.95206,-3.19648 55.95206,-3.19648 55.95206,-3.19648 55.95206,-3.19648 55.95206,-3.19648 55.95206,-3.19648 55.95206,-3.19648 50.71936,-3.53271 50.71936,-3.53271 55.07216,-3.60218 55.07216,-3.60218 55.07216,-3.60218 50.37771,-4.14082 57.47908,-4.22398 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 55.45862,-4.62849 55.45862,-4.62849 50.15201,-5.06654 50.15201,-5.06654 54.58333,-5.93333 54.58333,-5.93333 54.58333,-5.93333 54.58333,-5.93333 54.58333,-5.93333 52.20765,0.13200 52.20765,0.13200 50.83333,0.13333 52.05834,1.15472 52.05834,1.15472 52.63220,1.28925 52.63220,1.28925 "
chris,"55.86515,-4.25763 "
fungi,"54.77560,-1.58374 54.77560,-1.58374 54.97328,-1.61396 51.45523,-2.59665 54.89228,-2.93206 55.95206,-3.19648 55.07216,-3.60218 54.58333,-5.93333 "
lombard,"57.47908,-4.22398 "
reserva,"52.9536,-1.15047 52.9536,-1.15047 "
lpc,"51.51279,-0.09184 "
section,"50.15201,-5.06654 "
came,"52.9536,-1.15047 "
reserve,"51.51279,-0.09184 "
steakette,"54.58333,-5.93333 54.58333,-5.93333 54.58333,-5.93333 54.58333,-5.93333 "
nee,"53.7446,-0.33525 "
bomb,"55.86515,-4.25763 "
hunger,"54.58333,-5.93333 "
his,"51.48,-3.18 "
visitor,"54.90465,-1.38222 "
achaar,"52.6386,-1.13169 "
queen,"51.51279,-0.09184 53.48095,-2.23743 51.48,-3.18 57.47908,-4.22398 57.47908,-4.22398 "
sage,"53.7446,-0.33525 53.7446,-0.33525 "
cous,"52.63220,1.28925 "
anniversary,"54.57309,-1.23258 "
wheat,"54.89228,-2.93206 51.48,-3.18 "
ocd,"50.15201,-5.06654 "
goujon,"51.51279,-0.09184 51.51279,-0.09184 51.51279,-0.09184 51.51279,-0.09184 52.9536,-1.15047 52.9536,-1.15047 53.79648,-1.54785 53.79648,-1.54785 53.79648,-1.54785 53.79648,-1.54785 54.97328,-1.61396 57.14369,-2.09814 57.14369,-2.09814 56.46913,-2.97489 56.46913,-2.97489 56.46913,-2.97489 51.48,-3.18 55.95206,-3.19648 55.07216,-3.60218 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 55.45862,-4.62849 54.58333,-5.93333 54.58333,-5.93333 54.58333,-5.93333 54.58333,-5.93333 54.58333,-5.93333 54.58333,-5.93333 54.58333,-5.93333 54.58333,-5.93333 54.58333,-5.93333 54.58333,-5.93333 52.63220,1.28925 "
sui,"53.41058,-2.97794 53.41058,-2.97794 53.41058,-2.97794 "
porrelli,"55.95206,-3.19648 55.95206,-3.19648 55.86515,-4.25763 "
trimmings,"55.86515,-4.25763 "
subtle,"51.51279,-0.09184 53.79648,-1.54785 53.79648,-1.54785 55.95206,-3.19648 "
arrive,"53.48095,-2.23743 "
pmfri,"55.86515,-4.25763 "
availability,"51.51279,-0.09184 51.51279,-0.09184 51.51279,-0.09184 53.79648,-1.54785 53.79648,-1.54785 53.48095,-2.23743 51.48,-3.18 "
hendrick,"55.95206,-3.19648 "
caper,"52.9536,-1.15047 55.95206,-3.19648 55.95206,-3.19648 55.07216,-3.60218 "
absolut,"55.95206,-3.19648 "
busy,"53.79648,-1.54785 "
layout,"53.79391,-1.75206 "
shellfish,"52.9536,-1.15047 52.9536,-1.15047 "
louise,"53.79648,-1.54785 "
